標題,來源,日期,網址
「蝦皮」推延45天付款 立委憂再現「卡債風暴」,Yahoo奇摩股市,2020年12月8日,https://tw.stock.yahoo.com/video/%E8%9D%A6%E7%9A%AE-%E6%8E%A8%E5%BB%B645%E5%A4%A9%E4%BB%98%E6%AC%BE-%E7%AB%8B%E5%A7%94%E6%86%82%E5%86%8D%E7%8F%BE-%E5%8D%A1%E5%82%B5%E9%A2%A8%E6%9A%B4-124934553.html
外資近5日賣超個股,Yahoo奇摩股市,2020年12月4日,https://tw.stock.yahoo.com/news/%E5%A4%96%E8%B3%87%E8%BF%915%E6%97%A5%E8%B3%A3%E8%B6%85%E5%80%8B%E8%82%A1-005026085.html
5分鐘看台股/2020/11/20收盤最前線,Yahoo奇摩股市,2020年11月18日,https://tw.stock.yahoo.com/video/5%E5%88%86%E9%90%98%E7%9C%8B%E5%8F%B0%E8%82%A1-2020-11-20%E6%94%B6%E7%9B%A4%E6%9C%80%E5%89%8D%E7%B7%9A-061505466.html
【公告】傳奇召開法說會相關內容,Yahoo奇摩股市,2020年12月4日,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%82%B3%E5%A5%87%E5%8F%AC%E9%96%8B%E6%B3%95%E8%AA%AA%E6%9C%83%E7%9B%B8%E9%97%9C%E5%85%A7%E5%AE%B9-073058612.html
【名人理財】努力衝刺滾大本金 蔡尚樺金厲害零成本存股術,Yahoo奇摩股市,2020年11月18日,https://tw.stock.yahoo.com/video/%E5%90%8D%E4%BA%BA%E7%90%86%E8%B2%A1-%E5%8A%AA%E5%8A%9B%E8%A1%9D%E5%88%BA%E6%BB%BE%E5%A4%A7%E6%9C%AC%E9%87%91-%E8%94%A1%E5%B0%9A%E6%A8%BA%E9%87%91%E5%8E%B2%E5%AE%B3%E9%9B%B6%E6%88%90%E6%9C%AC%E5%AD%98%E8%82%A1%E8%A1%93-233000146.html
《商情》煉鋼需求強勁拉抬國際鐵礦石價連7漲,Yahoo奇摩股市,2020年12月3日,https://tw.stock.yahoo.com/news/%E5%95%86%E6%83%85-%E7%85%89%E9%8B%BC%E9%9C%80%E6%B1%82%E5%BC%B7%E5%8B%81-%E6%8B%89%E6%8A%AC%E5%9C%8B%E9%9A%9B%E9%90%B5%E7%A4%A6%E7%9F%B3%E5%83%B9%E9%80%A37%E6%BC%B2-025648449.html
【公告】新華普通股股票12月1日起恢復買賣,Yahoo奇摩股市,2020年12月2日,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E6%96%B0%E8%8F%AF%E6%99%AE%E9%80%9A%E8%82%A1%E8%82%A1%E7%A5%A812%E6%9C%881%E6%97%A5%E8%B5%B7%E6%81%A2%E5%BE%A9%E8%B2%B7%E8%B3%A3-120248170.html
台股搶灘萬四 短期難固守,Yahoo奇摩股市,2020年12月3日,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E6%90%B6%E7%81%98%E8%90%AC%E5%9B%9B-%E7%9F%AD%E6%9C%9F%E9%9B%A3%E5%9B%BA%E5%AE%88-201000371.html?bcmt=1
【公告】廣閎科 2020年11月合併營收8149.2萬元 年增16.03%,Yahoo奇摩股市,2020年12月5日,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%BB%A3%E9%96%8E%E7%A7%91-2020%E5%B9%B411%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B68149-2%E8%90%AC%E5%85%83-%E5%B9%B4%E5%A2%9E16-113032812.html
5分鐘看台股/2020/11/12收盤最前線,Yahoo奇摩股市,2020年11月11日,https://tw.stock.yahoo.com/video/5%E5%88%86%E9%90%98%E7%9C%8B%E5%8F%B0%E8%82%A1-2020-11-12%E6%94%B6%E7%9B%A4%E6%9C%80%E5%89%8D%E7%B7%9A-061430268.html
《日股》疫苖消息＋振興案題材 日經指數創近29年半新高,Yahoo奇摩股市,2020年12月2日,https://tw.stock.yahoo.com/news/%E6%97%A5%E8%82%A1-%E7%96%AB%E8%8B%96%E6%B6%88%E6%81%AF-%E6%8C%AF%E8%88%88%E6%A1%88%E9%A1%8C%E6%9D%90-%E6%97%A5%E7%B6%93%E6%8C%87%E6%95%B8%E5%89%B5%E8%BF%9129%E5%B9%B4%E5%8D%8A%E6%96%B0%E9%AB%98-075434891.html
搜救師傅犬山大退休 誠徵好主人,Yahoo奇摩股市,2020年12月3日,https://tw.stock.yahoo.com/news/%E6%90%9C%E6%95%91%E5%B8%AB%E5%82%85%E7%8A%AC%E5%B1%B1%E5%A4%A7%E9%80%80%E4%BC%91-%E8%AA%A0%E5%BE%B5%E5%A5%BD%E4%B8%BB%E4%BA%BA-201000818.html?bcmt=1
《商情》黃金亞洲電子盤走低,Yahoo奇摩股市,2020年11月25日,https://tw.stock.yahoo.com/news/%E5%95%86%E6%83%85-%E9%BB%83%E9%87%91%E4%BA%9E%E6%B4%B2%E9%9B%BB%E5%AD%90%E7%9B%A4%E8%B5%B0%E4%BD%8E-070653173.html
《大陸產業》華為重啟4G手機生產 最快明年H1上市,Yahoo奇摩股市,2020年11月25日,https://tw.stock.yahoo.com/news/%E5%A4%A7%E9%99%B8%E7%94%A2%E6%A5%AD-%E8%8F%AF%E7%82%BA%E9%87%8D%E5%95%9F4g%E6%89%8B%E6%A9%9F%E7%94%9F%E7%94%A2-%E6%9C%80%E5%BF%AB%E6%98%8E%E5%B9%B4h1%E4%B8%8A%E5%B8%82-023621897.html
【公告】嘉威訂定除息基準日相關事宜,Yahoo奇摩股市,2020年12月4日,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E5%98%89%E5%A8%81%E8%A8%82%E5%AE%9A%E9%99%A4%E6%81%AF%E5%9F%BA%E6%BA%96%E6%97%A5%E7%9B%B8%E9%97%9C%E4%BA%8B%E5%AE%9C-092812743.html
新台幣開盤升2.7分 為28.81元,Yahoo奇摩股市,2020年12月2日,https://tw.stock.yahoo.com/news/%E6%96%B0%E5%8F%B0%E5%B9%A3%E9%96%8B%E7%9B%A4%E5%8D%872-7%E5%88%86-%E7%82%BA28-81%E5%85%83-012512249.html
網路不穩重複下單！7歲童開門見「42名熊貓外送員」嚇傻,Yahoo奇摩股市,2020年12月2日,https://tw.stock.yahoo.com/news/%E7%B6%B2%E8%B7%AF%E4%B8%8D%E7%A9%A9%E9%87%8D%E8%A4%87%E4%B8%8B%E5%96%AE-7%E6%AD%B2%E7%AB%A5%E9%96%8B%E9%96%80%E8%A6%8B-42%E5%90%8D%E7%86%8A%E8%B2%93%E5%A4%96%E9%80%81%E5%93%A1-%E5%9A%87%E5%82%BB-035900007.html
【公告】代重要子公司合富(中國)醫療科技股份有限公司2019年度股東大會決議事項,Yahoo奇摩股市,2020年12月4日,https://tw.stock.yahoo.com/news/%E5%85%AC%E5%91%8A-%E4%BB%A3%E9%87%8D%E8%A6%81%E5%AD%90%E5%85%AC%E5%8F%B8%E5%90%88%E5%AF%8C-%E4%B8%AD%E5%9C%8B-%E9%86%AB%E7%99%82%E7%A7%91%E6%8A%80%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82019%E5%B9%B4%E5%BA%A6%E8%82%A1%E6%9D%B1%E5%A4%A7%E6%9C%83%E6%B1%BA%E8%AD%B0%E4%BA%8B%E9%A0%85-092712017.html
《國際產業》美聯邦法院拒絕拜耳6.48億美元汙染和解,Yahoo奇摩股市,2020年12月2日,https://tw.stock.yahoo.com/news/%E5%9C%8B%E9%9A%9B%E7%94%A2%E6%A5%AD-%E7%BE%8E%E8%81%AF%E9%82%A6%E6%B3%95%E9%99%A2%E6%8B%92%E7%B5%95%E6%8B%9C%E8%80%B36-48%E5%84%84%E7%BE%8E%E5%85%83%E6%B1%99%E6%9F%93%E5%92%8C%E8%A7%A3-043011370.html
燁輝活化資產 處分屏南工業區土地獲利逾5億元,Yahoo奇摩股市,2020年12月2日,https://tw.stock.yahoo.com/news/%E7%87%81%E8%BC%9D%E6%B4%BB%E5%8C%96%E8%B3%87%E7%94%A2-%E8%99%95%E5%88%86%E5%B1%8F%E5%8D%97%E5%B7%A5%E6%A5%AD%E5%8D%80%E5%9C%9F%E5%9C%B0%E7%8D%B2%E5%88%A9%E9%80%BE5%E5%84%84%E5%85%83-132230154.html
